;group1;group2;group3;x1;x2;x3;x4;c1;c2;c3;c4;y1;y2;y3;y4
644;middle;female;C;0.800084648;3.466430888;2.548559524;2.104219212;1.334481765;-1.067456283;-1.677849564;-1.567392666;0.997295266;-1.287124012;-2.086018486;1.426993761
645;middle;male;A;-0.499366849;0.702153165;0.355076295;0.199990318;-0.080085524;1.41649975;3.520938156;-0.598755252;-1.519374003;0.427797199;-0.811704508;-0.119878238
646;middle;male;C;0.481117471;0.642400102;0.925927948;1.307514789;-1.090106541;-0.394337739;0.111188446;0.057663442;0.396293142;0.768810799;0.220700536;0.366803908
647;middle;male;C;0.698354843;1.453045172;2.995152796;0.714992088;1.476142143;-3.590605999;-7.868243036;0.481532177;0.12400065;-1.858058961;-1.945605243;-0.217240285
648;old;female;A;-1.140999058;-0.107518864;-0.501137641;-1.625349626;-0.593607562;-0.619760839;-1.722061271;0.831620814;-1.907889243;0.164557874;-0.408558178;-0.125129966
649;old;female;B;0.090152039;0.077190687;0.134030546;-0.551882484;-0.704042589;0.938747191;0.057543286;-0.904427881;-0.901420649;1.290476212;-0.007348167;0.953824353
650;middle;male;C;-1.892926798;-2.052751559;-0.623638699;-2.491536729;-1.713197432;0.857447474;0.171714799;0.749152387;-2.740398167;1.798591888;0.181570687;-0.667122796
651;middle;female;B;-0.350644284;-1.707209997;-0.922200837;-0.891734816;-0.05442296;1.685136301;1.593332254;-1.095146832;-2.471008841;-0.49352381;0.086786878;0.188372587
652;young;male;B;-0.316393202;-0.886376922;-1.742721267;-1.49619097;-1.857754411;-0.277992772;0.985819843;-0.408739283;-0.051157934;1.906432632;0.510478527;-1.504932158
653;young;female;B;-0.276257568;-0.61228547;-0.96294058;-1.478576976;0.605875851;0.398681359;-0.78377902;0.466728879;0.056302705;0.957338353;0.511303904;1.038848592
654;old;female;B;0.855101747;1.140812782;0.596726403;1.854904823;2.655105931;-0.796608656;-2.042385947;0.941602076;-1.220860609;0.737365376;-1.948275122;0.129444558
655;young;female;C;0.951982889;2.045158189;2.848690989;-0.061534991;0.18733144;-1.904049319;-3.954284636;-0.110307318;-1.09668301;0.423527096;-1.210342072;1.22813319
656;young;male;A;0.590229285;0.204238007;-0.570960704;0.967224542;0.158008004;-1.529329049;-3.613628497;-1.143925159;-1.15959733;0.494371423;0.22390083;0.241879792
657;middle;male;C;1.090700316;0.92967019;-0.214032738;0.90186531;-0.53259229;-1.021655453;-1.713405325;-0.476660249;0.244675359;-2.534709097;1.516965904;-0.90320488
658;middle;male;C;1.899875596;1.676792835;2.079206414;1.502855323;-1.434581645;-1.527622291;-2.577267841;-0.377580187;2.317772228;-1.877504201;-0.248637184;-0.108982381
659;middle;male;B;0.725821975;1.848658235;1.751704978;1.944207101;-0.068381222;-1.073836049;-2.675016764;-0.405637139;0.604217206;1.219522949;-1.694936859;0.656516157
660;middle;male;A;-0.809968163;-2.197377391;-1.801221223;-3.257407909;0.542034517;0.588144567;2.328503539;-0.577921163;-0.40764776;0.83003155;-0.155991199;0.827844358
661;young;female;C;-0.494253241;0.640838079;0.890544075;-0.334170122;-0.504749211;0.363543425;-0.582810516;-1.854197684;-2.756442;0.63930616;-0.367896322;0.457868727
662;young;male;B;0.339627841;0.864763198;2.016393826;0.795014977;1.215624067;0.157899066;-0.590590806;-1.060218948;-0.972701222;0.479906706;-0.075620008;1.725734546
663;old;female;B;-1.135095942;-2.850655451;-2.014116524;-3.011101522;-1.813361483;2.018119875;5.609940476;-0.628478013;-3.364168381;3.70273053;2.552052141;-2.960683715
664;young;male;B;0.80596218;-0.202342595;-0.836846142;-1.276519857;0.749103977;-0.017848536;0.041753498;-0.48731966;-1.657294572;0.387093637;-0.018492345;-0.04072127
665;middle;male;B;1.600907656;2.93538045;3.824683013;3.18458419;-0.389703156;-2.205522873;-4.12669841;0.8249443;1.689628981;-1.830901104;0.824403618;0.949475856
666;middle;female;C;0.151912891;0.026878828;0.623252457;-0.335141327;-1.051944754;0.692298315;0.577663912;-1.720928643;1.242601321;1.480454275;1.927437886;0.290087179
667;young;female;B;0.847161988;2.898787231;2.596170501;2.789197926;0.694443509;-0.610480075;-0.67479432;-0.131913741;-1.90857717;0.493686637;-1.888189415;-0.439962646
668;young;male;A;-0.237546809;0.61598197;-0.365431727;1.083455506;-0.306655842;-0.334042207;-1.451009597;-2.598777899;-1.657212703;-0.506398065;0.312627041;0.872912271
669;middle;female;B;-0.111494775;-1.351109817;-1.714021474;-2.217808033;-1.726806107;0.008122733;0.285933105;0.981066076;-0.768217558;-0.567280418;0.453022364;-0.63947934
670;middle;female;A;-0.569560768;0.357788087;0.764576157;-0.02149308;-0.144172729;-1.333848515;-3.22195698;-0.602300219;-2.303856097;-0.124582898;0.062535659;0.419182724
671;middle;female;B;0.777552853;1.24085508;-0.718411974;3.19975249;1.443810668;-0.405432639;0.338014962;3.020687577;-0.37100634;0.279605579;-0.301034854;-0.21610017
672;old;female;B;0.508698639;1.635073015;1.47108622;1.76423774;1.766734744;-2.248411242;-4.900260104;0.294221959;0.019511905;-1.335384251;1.048228059;-1.552527649
673;young;male;A;-0.238231455;-0.163136827;-0.656972775;0.03403891;-0.653416162;0.747301203;-0.418417381;-0.140912014;-2.449562338;0.444834313;2.689250452;0.818948126
674;young;male;B;-1.103139976;-0.990968661;-0.879715539;-2.568077461;-1.430554199;0.81583753;1.675513176;0.358516546;-2.024758903;2.210388702;0.131317958;0.68476262
675;young;female;A;0.626326648;-1.641217283;-2.598495489;-1.361422467;0.977352404;2.09549637;3.568888824;1.075245753;-0.690845421;3.59828344;-0.815238707;2.090635269
676;old;female;B;0.24647976;-0.005669443;-0.562048154;0.524946011;-0.039290866;0.243111828;1.101070014;1.145495324;-1.772086811;-0.419426376;0.622912605;-0.48610463
677;young;female;A;-1.302357653;-2.149110208;-2.819849339;-2.341279673;-2.942093756;0.601270365;0.397861098;-1.823826218;-3.448834421;1.00233857;0.325039104;-0.341088975
678;young;male;B;0.654653719;-1.507877916;-0.4386598;-1.636599804;0.164055119;-0.502325056;-2.031656486;1.316259771;-1.875108867;1.599205732;-2.502305954;1.146472833
679;old;male;A;0.500777446;0.833049979;-0.256254944;1.005292905;1.3926312;0.67631434;2.470921199;0.42999431;-2.336735123;-0.66395327;-1.124833692;1.013905551
680;middle;female;B;0.69494244;1.322936911;-0.872066189;1.101105973;-1.25320158;-1.776688878;-3.373809895;0.314058337;-0.944538761;-0.647580673;1.92024488;-2.457948252
681;old;male;A;2.175126196;1.469575754;1.511345982;1.299434242;0.283395598;-1.222530411;-2.259260785;1.968162757;1.44466816;-0.344351033;0.11092709;2.103862175
682;old;male;B;-1.046104519;0.280813473;0.366293773;0.814239021;1.053020126;-0.387891231;1.615899302;-1.015526114;0.806904516;1.452635111;0.287120273;0.434568012
683;old;male;A;-0.040877074;-0.695402986;-1.728740073;0.346424072;-0.67631703;1.134995539;1.245165599;-1.306011019;-1.509059819;2.512586681;0.057916545;-0.202657266
684;old;male;A;0.980896358;2.232376779;0.848009226;0.628250991;-0.105976117;-0.604609613;-1.194557887;0.741789499;-2.409474302;1.164431114;-0.701758243;0.190763616
685;young;male;C;0.501330043;-0.074726817;0.036472725;-0.224855458;2.477379076;-0.901513571;-3.041801808;0.990711866;-1.904211873;0.379468988;0.231623527;0.05872999
686;old;male;B;0.231608636;0.961932698;0.841984928;0.361878211;-1.979987455;-0.48003914;-1.098231178;-2.535937508;-0.32341281;-0.671621621;1.15258632;-0.305373494
687;young;female;C;-0.30797004;-1.369845629;-0.56876415;-1.025913739;-0.904647371;-0.652184388;-1.475114226;0.928798894;-2.718196581;2.109705833;0.982906805;0.547691021
688;old;female;A;-1.080387446;-0.552166337;0.33563692;0.46567275;-0.541197838;-0.376108862;-0.949905928;0.673054899;-1.178797557;-0.233555188;-0.166822399;-1.307862274
689;middle;male;B;-0.308358132;-0.065055085;-2.024017619;-0.432935772;-1.408685262;-0.236723961;-1.641402817;0.909207814;1.398351661;-1.874560543;-2.242907278;0.88199194
690;old;male;A;-0.460456436;-2.319074688;-2.086723105;-1.686206314;-1.258704092;0.59074486;0.58103858;-1.296217927;-0.582160684;0.385149467;0.104929068;-0.89577929
691;middle;male;C;0.511545344;1.453962295;0.46846291;2.708541007;0.574268892;-1.474200933;-4.898319722;0.457682325;0.679575567;-1.107221547;0.021717417;0.13534547
692;old;female;B;-1.217042049;0.781018001;0.808008773;1.87790358;0.395199555;0.64398496;2.701040275;-2.232240171;-1.677254724;2.553919962;1.429924347;-0.886392097
693;old;male;A;-0.915918068;-1.387677648;0.266784635;0.606759955;1.247660229;-0.200826085;-2.587785613;-1.506193758;0.760500814;-0.009630467;0.156040727;0.185207972
694;middle;female;A;-0.235367889;0.258894217;-0.061446622;-0.115717221;0.630895489;0.785264742;1.829833626;-0.485061632;0.036228457;0.547118555;-0.500811589;-1.285253247
695;middle;female;B;-0.55583071;0.539564142;1.726032404;0.60035805;0.152395252;-1.198077769;-1.724615998;1.127716002;-0.938401623;-0.603828593;1.047116005;-0.686245425
696;young;male;C;-0.427579192;0.059568055;0.824959508;-1.185526879;-0.310363252;0.622630056;2.948121076;0.271349346;-2.24410567;1.176393917;0.036409203;-0.60242324
697;young;female;A;0.047942172;0.208196737;1.184143703;2.213296224;-0.068170249;1.88500209;1.862448656;0.827450922;-1.917624484;0.918910538;0.698499432;-0.267862979
698;middle;female;B;-0.749607308;-0.234560501;1.088248243;-0.133408603;0.176995566;0.383887435;1.071897673;-0.020479846;0.036480299;0.537869887;0.503375075;0.448598098
699;young;female;C;0.259367451;0.281321967;-0.1687784;0.47524858;0.822022841;-0.346190434;-2.139091757;1.469521833;-0.374859837;-0.253745851;-0.528242008;-0.847039536
700;middle;female;B;-1.874055172;-0.937654464;-1.179049866;0.431978053;1.601477921;-0.083529962;-0.214225787;1.543020966;0.824674794;0.995842606;0.237126649;-1.567064463
701;young;female;B;0.082720108;2.405777776;1.457587974;3.694684284;0.900966911;1.054829831;3.511107798;-1.269850374;-2.291626337;2.344193465;-1.134393266;0.81855844
702;old;male;A;1.604860942;0.862726429;-0.643594629;-0.697195787;0.131248107;-0.400319628;0.628144871;1.99190655;0.722353997;0.841088377;-1.723519607;-0.055170725
703;old;female;B;-2.114144613;-2.117882298;-1.761404904;-1.9275577;-1.74481323;-0.734091597;-2.299786097;0.573003344;-4.046872074;0.073791509;0.379908927;-0.462888179
704;old;male;A;-0.954482751;0.348571577;0.123950722;1.681975009;0.765105648;-1.225192957;-1.527654145;-0.466584856;-0.958318809;1.152132278;0.662670724;-0.287334258
705;old;male;C;0.519154313;-1.001971;-1.380294693;-1.685644492;-0.506327994;0.618704842;0.681608149;-1.291644354;2.109672648;-0.393500982;0.183328811;0.518612759
706;middle;male;C;-1.02026635;-1.17372962;-0.11146826;0.479263068;1.940299163;1.394146778;1.632882348;-0.047667594;-0.125770552;1.475403053;-0.436403174;-2.24028036
707;young;male;B;-0.428708588;-1.011959636;-0.379782088;0.449914312;-0.561957103;-0.3357783;-0.380384687;0.046759921;-2.288815674;1.006231487;0.530299736;0.659340042
708;old;male;C;-1.174475712;-1.316867817;-1.044556043;-0.601263193;1.505707918;1.273818988;2.275956131;0.219064008;0.262818097;2.064596476;-1.08028337;-0.423648307
709;young;male;C;-0.473001174;-1.539735458;-0.656333041;-1.550259881;1.269758727;0.102080585;0.118587717;-0.047832339;-0.327516543;2.359192546;-2.194760983;-0.286618785
710;middle;female;B;-0.86923062;-1.174210768;-0.561609168;-0.558876554;0.879576606;0.289547556;-1.345864219;-0.422190481;-0.998560771;0.088752689;0.482594195;2.055612122
711;young;male;A;0.250275943;-1.080690356;-1.223321009;-1.425585851;-0.37680788;0.049537976;0.772869273;0.303161633;-1.39195958;2.230377122;-0.631729378;-0.979564023
712;young;male;A;1.593974695;1.772364266;1.344311054;0.990435932;0.569412665;0.244509578;1.038683283;0.312191251;-1.948266431;0.271088268;-0.003691964;0.990847093
713;middle;male;C;1.128346438;0.499076795;1.552814541;-0.373756429;-2.274310807;-1.331418757;-2.576801309;-1.803417113;1.59152448;-1.118666878;0.0039527;-1.030768933
714;middle;male;A;-0.583562827;0.160922651;0.845039583;-0.193560217;-0.236330344;-0.365141471;-1.06292488;-0.348201129;-0.453149028;0.892521682;-0.650434039;0.474172192
715;old;female;C;-0.494405829;-0.275019872;0.071740297;0.96899161;-1.566830387;-0.36159056;-0.712847068;0.65169018;-2.080115533;1.2475507;0.864520234;0.104421892
716;young;male;B;1.266090312;1.463928485;1.042069071;0.161205573;-0.825896826;0.1117136;1.463309897;0.923244832;-0.633091259;2.386373265;-0.862435065;0.837238559
717;old;male;C;-0.092710736;0.371340699;-1.032025371;2.20461528;0.234618089;-0.856489407;-2.81057963;0.191837851;-1.288374077;-0.881694568;1.447064676;0.075830168
718;middle;female;B;-1.273087787;-0.31460999;-1.349616096;1.474327436;1.765859271;3.164966827;5.797593954;1.263437876;1.148309124;2.809991233;0.706468425;1.812130236
719;young;male;B;-0.382176874;-1.603192592;-2.222004971;-1.784023475;-1.467823948;2.636222682;4.924029395;-0.356845277;-1.19477476;3.090222801;-0.752933154;-0.979821113
720;old;female;C;-0.218136066;-0.646828857;0.722839692;-1.667056903;-0.890170014;-1.654706939;-5.686915803;1.369471761;-1.093405625;-0.713221226;1.37270587;-1.456156448
721;young;male;A;-0.411329759;-1.13714958;-0.260159524;-2.188125738;-0.066402372;-1.438882359;-1.139941845;0.384207765;-1.359303655;2.838693072;0.421330226;-1.494684847
722;old;male;C;0.636606561;1.625027053;0.115671646;3.500895543;0.681221915;1.269544185;4.516701758;2.348311025;-1.095393066;1.531545455;-1.499182356;-1.101885983
723;middle;male;C;-1.330476381;-0.243924141;0.229784321;0.721306196;1.7306846;-0.891291279;-2.313553572;-0.683222423;-0.165175304;-1.055843113;-1.494691393;-0.011871804
724;middle;female;C;1.564398881;3.533158065;2.337083717;2.800813146;1.886990147;-0.559461649;1.085305757;-1.168929991;-2.554825988;-0.493151559;-1.026800762;2.320058768
725;old;male;C;-0.843439709;-0.784085176;-1.699075226;0.445716879;1.129232908;1.638543281;3.802945566;0.687944519;-1.018812989;2.198943781;-0.252495139;-1.632723026
726;old;male;C;0.774678414;2.814414893;3.20303611;2.465086426;0.833095477;-0.824644412;-1.22091557;0.260414032;-0.493512537;0.420947311;-1.222706414;-0.160161835
727;old;male;A;0.840049678;0.049364571;0.11168745;-0.133142196;-2.332310957;0.224467396;1.447463622;-0.05011293;-0.313574996;0.707857472;-0.097112927;0.15293436
728;old;female;B;-0.332395485;-0.706134824;-0.818144075;-1.454168665;-1.1448845;-0.979377538;-3.170349758;0.737091042;-1.985505606;-2.790257215;-1.267215651;-1.029366979
729;young;male;A;0.893979982;0.63987562;1.752388688;0.4717305;1.650567995;1.232960628;2.336661905;1.133806073;-1.036200924;2.655382607;0.712880124;-1.655873713
730;middle;female;B;0.654200055;-0.093179116;0.170355514;1.660485157;2.091549818;1.197630725;1.498763302;-0.337353083;-1.591200726;0.750639336;0.766872322;-0.297083833
731;old;female;C;0.887559378;2.818203172;0.512359548;3.611453453;-0.529623823;-0.638254443;0.447756562;-0.822533909;0.695856659;-0.652853577;-0.852707846;0.246834807
732;old;female;A;-0.36742157;-0.123626514;-0.618265249;-0.1838775;-0.206660838;-0.361720731;-0.415128999;0.883371534;-2.494113194;2.390711913;0.503606777;1.592362907
733;young;male;B;0.420262272;1.122382604;2.300589323;1.880595088;-0.127376437;-0.612534836;0.63636628;0.818507541;-1.625606902;1.889063604;0.424003166;0.252415064
734;young;male;B;1.251716083;0.310046356;0.813010576;0.829371939;0.676469586;-0.104930246;-0.532436295;0.306927397;-0.372810056;0.501140095;-0.167569882;0.484856455
735;young;female;B;-1.094543765;-0.634543559;1.597131861;0.239403384;0.675294565;-1.450680375;-2.679758993;0.866607442;-1.676458199;0.054646768;0.549873644;-0.224844236
736;middle;female;C;0.959419079;-1.638997568;-1.002395603;-1.71717153;-0.370178045;-2.95346298;-6.627094974;2.53994479;0.005176067;-2.297724263;-1.13468882;1.243278207
737;middle;female;A;-0.245286733;-0.721356724;-0.31275034;-0.192951246;0.995807351;-2.024951335;-4.941748647;-1.716722209;0.104184819;-0.731402338;-0.203011851;0.645320597
738;old;female;C;0.036725344;0.152260341;1.398181175;-1.077689971;0.200649896;0.28457546;-0.067815758;0.625550252;-0.470086795;1.15202146;0.764772174;-0.862261315
739;old;female;C;-0.221772022;-0.998026069;-1.00360943;0.001477479;-0.013154443;0.222523389;0.228165919;-0.152479414;-1.951073643;0.545069855;0.302797852;0.330606924
740;middle;female;C;-0.969224461;-1.760499117;-1.75499326;-2.385049301;1.719688451;1.041319689;2.366230622;-0.416690772;0.093805544;1.923753544;-1.300193175;-0.363948032
741;middle;male;A;0.246102027;0.507608107;-0.279979803;-0.974119165;-0.520008033;0.580231372;1.176183528;0.486511678;0.229160837;-0.641638847;-2.66553498;-0.861481213
742;young;male;B;0.453390908;0.894409154;0.204126159;-0.025340606;-0.208543157;0.846008252;2.441259381;-1.680895052;-3.239347303;1.985213033;0.369143285;1.637147899
743;old;male;C;0.012402658;-0.327428131;0.738257523;-0.779884533;-0.516736298;-0.150767356;1.478660392;1.017469442;1.443578495;1.814105626;-1.646917917;-1.631429669
744;middle;male;A;1.598008124;2.23240684;1.769501963;3.428591819;2.705512792;1.266214984;2.962312362;1.694312029;-1.758729849;2.206720806;0.752461094;-0.234638324
745;old;male;A;-2.139507167;-1.977505156;-1.106746793;-2.483852604;-3.732365383;0.399158163;0.690493253;-2.747770315;-5.872147814;3.070630001;-0.433183677;-1.229050383
746;middle;male;C;-0.200481967;-1.68887852;-0.415430535;-1.323622426;-0.523232169;-0.215763542;-0.158256253;-0.392880032;0.53131025;-0.195520994;-3.673904261;0.507694888
747;old;male;C;-1.194778675;-2.719136896;-1.054753083;-3.42833989;0.647967442;0.951503939;0.189863153;1.072857116;-4.104387453;2.193463455;0.261592445;0.891604661
748;old;male;C;-0.401398919;-1.692785549;-0.588318296;-1.655489562;0.287157499;1.577698462;1.195937873;1.110108481;-1.607994533;1.32808606;2.993672154;-1.206437653
749;young;male;B;-0.332182302;0.766504741;0.445087321;0.700562389;-2.512325444;0.786252318;1.11253887;-1.350138463;-1.395465408;1.584532596;-0.365309044;0.825451605
750;young;female;B;-0.456590799;0.055646263;0.124541361;1.393110696;-0.565552344;-2.205839801;-4.459831983;-1.236927264;-1.388238434;0.184645528;0.929655035;0.20632293
751;middle;female;A;-1.562774145;-1.421377639;-1.339656746;-1.630356327;0.551665301;1.87514538;3.321837775;0.484060866;-1.765218818;1.311810738;1.432144389;0.228758376
752;middle;female;C;0.961757024;2.41972629;0.358375213;1.051490196;-0.871034444;-0.061548175;0.742929664;0.038693986;1.218460845;1.115829878;-1.921480779;0.828160776
753;old;female;A;-0.126943463;-2.186223586;-1.790821665;-2.314321672;0.077527939;3.44153972;6.541653814;-0.740355599;-0.761264825;4.066123454;-1.562615622;1.550835491
754;middle;female;B;0.740631111;0.142049526;0.49373092;-3.98326442;-1.2802832;-1.036642115;-2.247502584;-0.19968489;1.537600053;-0.308224132;-1.18351654;-0.087226318
755;young;female;C;-1.491170138;-1.754470393;-0.847541757;-1.284293017;-1.519540997;-1.631838409;-2.794661667;-1.909117953;-2.64278282;0.600157882;0.704506057;-0.383926453
756;old;male;B;-0.218992077;0.370446144;0.77658326;1.147617985;-0.865799673;-0.459405482;-1.627158205;-1.661293149;-1.318658039;-0.428725634;-0.290759904;0.814214796
757;young;male;B;0.788666943;-0.297947087;-1.029498721;0.153196924;-2.038479205;0.991942001;3.073471963;-0.403785692;0.040261097;1.692995998;0.670432213;1.413478124
758;middle;male;B;0.342122404;0.334526145;-0.582875392;-0.008241439;-0.486490339;-0.821476169;-1.839498059;-0.546573083;-0.042165209;-0.4929193;1.091705894;0.927540609
759;young;male;B;1.095461454;0.062746028;1.016250202;0.277040197;0.767527895;-1.6234106;-2.114276464;0.659524255;0.223448406;0.095198327;-0.640917009;0.478317654
760;old;female;A;-0.389627079;-2.401517113;-2.15304232;-3.02529153;0.383919985;0.161244801;-0.774570267;0.72452619;-0.451215375;0.796122539;-0.749172662;0.994991018
761;old;male;B;0.997923372;0.629526332;0.503161255;1.470000908;-0.176715087;-2.145807108;-4.90225443;0.196857117;-0.83346404;-2.563236388;-1.034549375;0.410818438
762;young;female;A;-1.094618468;-2.058329603;-1.107398969;-1.101051002;0.175417604;1.316566451;2.529883971;0.904415392;-2.232589607;3.482051237;-1.732154814;-0.113972488
763;old;female;C;-0.19363768;-1.094722042;0.310141018;-0.496876256;0.964583764;2.308851357;6.20238098;-1.189341061;-0.808460518;1.721781188;1.483717457;-0.962007527
764;old;male;C;0.391208711;-0.615314947;0.263157474;-0.168042298;-1.135131998;0.158307287;0.581983462;-0.607267613;-2.144545778;0.358006378;0.968376443;0.491318303
765;middle;female;B;0.01785972;1.743871577;0.826145404;3.532091964;2.078128185;0.702784391;1.942981986;0.053820989;-1.971252605;0.038644509;0.135280903;0.850620235
766;middle;female;C;0.216442625;1.012561428;1.563870399;0.778278146;2.66272251;0.465248217;1.370973862;-0.895939982;-0.554775649;-1.217877049;-2.860790608;0.377715451
767;young;male;C;-0.140345649;-2.970487095;-2.652743462;-2.304635951;0.672234403;0.491168271;-0.405015819;-0.515092042;-1.31875352;-0.122251573;-0.190637821;-0.022211658
768;old;female;B;-0.152723188;0.615411235;1.296233448;-0.803202581;-1.651325832;-0.116377741;-0.177900769;0.223632377;-0.577166981;1.098128098;0.141703646;0.851031812
769;old;female;B;-0.568743935;0.123311323;1.396993742;0.40289203;-0.434917075;1.755399647;4.243240873;-0.362816585;-1.733994862;2.58108686;-0.510432354;1.10556582
770;middle;male;C;-0.033121747;-0.784699035;-0.3282724;-2.402360205;-0.025132593;-0.70306417;-2.175698736;0.869556604;-0.424910131;0.021386418;-0.681961415;0.654186908
771;young;male;C;1.960333347;2.529238046;1.371785681;1.549296282;-0.881757549;-4.169445575;-6.303157991;0.898987934;0.94527441;0.052716063;1.965050295;2.080490002
772;middle;female;C;0.200668605;-0.536048068;-0.266796277;-1.439195715;-0.213672342;2.705395246;5.703531795;0.679191812;-1.843287769;3.819080162;1.578990241;-0.579520258
773;old;male;C;1.15055773;0.725972778;1.833075648;1.23176418;1.094348172;-1.247210358;-1.563437;-0.80862979;-0.045995803;0.412253631;0.182896653;-0.010370721
774;young;female;A;1.002763278;0.091962501;-1.213455564;0.167309255;-0.059555923;1.705647026;2.973402666;-0.618905719;-3.661944665;1.972208495;-0.142010509;0.976387998
775;old;female;B;1.040766204;1.559548481;0.876512209;0.162948103;-0.717003068;-1.338182107;-3.687779205;-1.003954681;-0.644802661;-0.1192855;1.143234885;-0.16344069
776;middle;male;B;-1.897749435;-1.609826844;-1.787274352;-1.949973681;-0.903514472;1.494659964;3.788392389;-0.114561984;-1.896147252;4.028228025;2.50249003;-0.462273246
777;young;male;A;0.391618247;0.044673568;-0.275529495;-0.492504936;0.476153495;0.858331206;1.526330622;1.099380576;-1.295397006;0.503753672;-1.281891018;-0.11483088
778;old;male;A;-0.019099348;-0.439723726;-0.315162224;0.288910281;-1.524319638;-0.306924408;-0.119111721;-0.424516814;-1.48575186;-0.068521774;-0.718071892;0.702970316
779;middle;female;C;1.065489414;0.072217708;-0.864005323;0.748827534;0.341930967;0.122847039;2.171377791;1.272842719;1.524729727;0.277411461;-0.112851399;-2.456945534
780;middle;male;B;-1.252395428;-1.579494507;-2.039888486;-2.04603109;-1.822220318;1.117338276;2.193740965;-0.573346547;-3.24768903;0.426891588;-0.805389716;-0.843452185
781;middle;male;C;-0.339234888;-0.813722766;-1.792629612;-1.399406359;-0.145702425;2.310411839;4.071247018;-0.686206448;-0.766972936;1.629799907;0.378230878;-0.524599292
782;old;female;C;1.453448115;0.491266778;-1.73595103;0.879454852;1.401079433;0.507964046;0.500614572;0.848343864;-0.501578216;-0.25020981;-0.764241041;-0.207239938
783;old;female;A;1.573173939;0.928673987;1.594862929;1.321090875;-0.332114712;-0.856276337;-0.053531408;-1.020785761;0.454786739;-0.80704778;0.413469691;-0.751392543
784;young;male;A;-0.083983177;-0.611155341;-1.519051469;-1.23926762;-0.012245964;0.63072153;0.431216491;1.040524294;-1.312573772;0.834844314;0.71240206;-0.566100837
785;middle;female;B;1.604934884;0.970549372;1.196326149;-1.013501817;-0.374119904;-0.112312875;0.708366866;-1.430108388;1.044700808;0.794125853;-0.805100781;1.212238191
786;old;male;B;-1.005529045;0.225474668;0.489292242;0.827892348;1.450357474;-1.498774712;-2.244174737;0.013003135;0.793521471;2.566625044;0.27277563;0.730115749
787;young;female;B;-0.196628263;0.476568129;-0.326333175;1.636401871;1.837137341;-0.517669719;0.854006169;-0.546334051;-2.536884723;0.643715184;0.31853576;0.700257719
788;middle;female;C;0.482811876;-0.187448971;0.681715315;-1.218579691;0.01998635;1.388122842;3.896416201;-0.630455409;-0.846001082;-0.339177561;-0.507307659;1.015840471
789;old;male;C;-0.433979674;-1.008859685;-0.042670039;-0.342338169;-0.639665988;0.087420112;0.029911164;-0.407958047;-2.045923;1.579598168;0.956710821;-0.386414446
790;young;female;A;-0.301135054;-0.558388821;-2.494423018;-0.435494447;1.64333175;0.21398719;1.730898205;0.298409036;-0.763881794;3.502397052;1.033394933;0.906515017
791;young;male;A;-0.001416521;-0.07778037;-0.850791955;-1.858221808;-0.22572603;0.189554833;0.770086177;0.178604394;-1.204435718;1.158773488;-2.035232691;-0.531437909
792;old;male;C;0.046946104;0.243246936;1.757175241;0.640530757;2.173428943;0.56594946;2.089925501;1.874276987;-0.406531248;2.874305199;-0.09056783;1.617579707
793;young;female;C;-0.049953652;0.097503047;-1.096907031;1.662358054;1.772347961;0.471346722;0.420141414;1.206614466;-3.259277988;2.018173289;-1.121682343;-0.211909083
794;young;female;A;0.344621776;1.361509627;0.678227286;2.326743358;1.106336355;0.32517183;1.206150582;1.546179536;-3.246762723;0.338870399;-0.887050328;0.830902148
795;middle;male;B;-1.227742025;-0.313893077;-1.309558899;-0.436899487;-1.788400595;0.4637985;0.932865589;0.11378152;-1.496215772;0.810428561;1.314372898;-0.53411771
796;young;female;A;-0.606482786;0.304565959;-0.969480605;-2.23644039;-0.719653642;0.81984227;1.776211366;-1.304958282;-3.031426623;3.124384661;-0.02629562;0.796766516
797;middle;male;B;0.136501028;-0.09203013;0.04441766;-0.561874313;-1.600931265;-0.823289255;-1.043589971;0.078200437;-0.281086381;2.681839123;2.026385715;1.259944516
798;middle;female;A;0.848225307;0.470666735;0.781840124;0.558758289;-0.467710308;-1.688073682;-1.877135657;1.940558115;-0.576496496;1.229462923;-0.957831231;1.132180648
799;middle;female;B;-0.503174419;-0.083614837;0.337645196;0.3928202;-0.82485204;-0.467879762;-2.636512532;0.081737625;0.842328206;-0.889108885;-1.109346394;0.696305926
800;middle;female;B;0.967684815;-1.233335689;-0.036022373;-0.977223376;-0.35909642;1.122048772;2.231318935;0.166216825;0.726327235;0.00432096;1.806245114;-1.56433077
801;middle;female;B;1.024189183;0.588142291;-0.898999236;-0.640292344;-0.442856974;0.770411234;0.870635689;0.936091502;1.485127782;1.182825555;2.196862718;-0.860618008
802;middle;male;A;-0.188894501;-0.682118512;-0.131106464;-0.316401235;-0.935086679;0.871213;1.193892516;-0.17634479;-1.945556041;1.525166948;2.828570941;-0.957463246
803;young;male;A;1.069075623;1.761881518;1.148003978;2.06653808;-0.701144109;-0.112344456;1.093290946;0.530731291;-0.188439584;0.963069807;-0.797274225;0.877551032
804;middle;female;C;-1.301481076;-0.112049354;1.460061479;0.926710717;0.711704838;-2.410908461;-5.122519066;1.918607305;-1.113995623;-1.267549608;-0.022779927;-0.692702376
